,SAMPLE_ID,BORO,BFE_DAY,ROUTE,SPA_DIR,LVTIME,ARRTIME,MILEAGE,ORIGIN,DESTINATION,TRIP_TYPE,LAT_O,LONG_O,LAT_D,LONG_D,BEF_SRT_TIME,BEF_SRT_DEST_TIME,BEF_SPA_DIR,BEF_LAT_O,BEF_LONG_D,RET_SRT_TIME,RET_SRT_DEST_TIME,RET_SPA_DIR,DURATION,SWITCH
1141,51202,B,SATURDAY,B41,NB,1835,1934,7.294,FLATBUSH AV / KINGS PLAZA,CADMAN PZ W / JOHNSON ST,Limited,40.609253,-73.92154000000001,40.695408,-73.99078,1712.0,1816.0,SB,40.695538,-73.92151,1954.0,2051.0,SB,57.0,0
1142,50280,BX,WKD,BX3,NB,835,910,4.391,BROADWAY / 179 ST,W 238 ST / BROADWAY,Local,40.849327,-73.9365,40.885082000000004,-73.90043,736.0,816.0,SB,40.884968,-73.93689,931.0,1004.0,SB,33.0,0
1143,50281,Q,WKD,Q25,SB,1512,1623,8.416,POPPENHUSEN AV / 119 ST,SUTPHIN BL / 94 AV,Local,40.791977,-73.850685,40.699177,-73.8071,1345.0,1451.0,NB,40.69914,-73.8506,1645.0,1752.0,NB,67.0,0
1144,50282,B,WKD,B65,EB,1748,1840,4.603,SMITH ST / FULTON ST,RALPH AV / ST JOHNS PL,Local,40.691208,-73.98737,40.6702,-73.92254,1642.0,1725.0,WB,40.670246,-73.98788499999999,1909.0,1945.0,WB,36.0,0
1145,50283,BX,WKD,BX23,SB,1718,1753,6.5360000000000005,BRUCKNER BL / WILKINSON AV,BRUCKNER BL / WILKINSON AV,Local,40.852505,-73.827,40.852364,-73.82704,1625.0,1657.0,NB,40.852364,-73.827,1815.0,1847.0,NB,32.0,0
1146,50284,BX,WKD,BX34,SB,1940,2006,3.983,VAN CORTLANDT PK E / E 242 ST,VALENTINE AV / FORDHAM RD,Local,40.902446999999995,-73.86820999999999,40.862503000000004,-73.8958,1830.0,1858.0,NB,40.862429999999996,-73.86813000000001,2030.0,2055.0,NB,25.0,0
1147,49654,B,WKD,B14,WB,1300,1350,5.2860000000000005,POSTAL FACILITY RD / IN FRONT OF FACILITY,EASTERN PY / UTICA AV,Local,40.664592999999996,-73.86267,40.668552000000005,-73.93151,1147.0,1232.0,EB,40.668537,-73.86268000000001,1417.0,1510.0,EB,53.0,0
1148,50285,Q,WKD,Q17,NB,1548,1641,6.9639999999999995,MERRICK BL / JAMAICA AV,138 ST / 37 AV,Local,40.705890000000004,-73.794,40.76175,-73.82954000000001,1425.0,1528.0,SB,40.761806,-73.794014,1705.0,1808.0,SB,63.0,0
1149,50286,M,WKD,M66,WB,1141,1202,1.869,E 67 ST / YORK AV,W 66 ST / WEST END AV,Local,40.763909999999996,-73.9563,40.775906,-73.98680999999999,1048.0,1114.0,EB,40.77601,-73.95575,1218.0,1244.0,EB,26.0,0
1150,50287,B,WKD,B61,NB,1144,1234,6.017,PROSPECT PK W / 18 ST,SMITH ST / LIVINGSTON ST,Local,40.657635,-73.98289,40.69043,-73.98788499999999,1033.0,1124.0,SB,40.691208,-73.98294,1257.0,1348.0,SB,51.0,0
1151,50288,Q,WKD,Q19,EB,649,726,6.131,27 AV / 2 ST,39 AV / MAIN ST,Local,40.775143,-73.93493000000001,40.760258,-73.8308,550.0,622.0,WB,40.759353999999995,-73.93513,750.0,828.0,WB,38.0,0
1152,50289,B,WKD,B20,SB,1358,1507,7.295,PUTNAM AV / FAIRVIEW AV,POSTAL FACILITY RD / IN FRONT OF FACILITY,Local,40.704704,-73.90224,40.664592999999996,-73.86268000000001,1138.0,1246.0,NB,40.664592999999996,-73.90208,1539.0,1653.0,NB,74.0,0
1153,50290,S,WKD,S61,WB,1330,1419,9.18,ST GEORGE FERRY / S61 & S91,YUKON AV / KMART DRWY,Local,40.643147,-74.07358,40.575935,-74.16768,1215.0,1304.0,EB,40.575645,-74.0731,1445.0,1545.0,EB,60.0,0
1154,50291,Q,WKD,Q4,EB,732,809,4.652,TEARDROP / LAYOVER,235 ST / LINDEN BL,Local,40.701316999999996,-73.802925,40.690661999999996,-73.72738000000001,612.0,643.0,WB,40.69037,-73.80299000000001,828.0,903.0,WB,35.0,0
1155,50292,B,WKD,B25,WB,2145,2231,5.767,ALABAMA AV / FULTON ST,FRONT ST / YORK ST,Local,40.676743,-73.89994,40.70255,-73.99202,2020.0,2123.0,EB,40.70251,-73.90012,2302.0,2353.0,EB,51.0,0
1156,50293,B,WKD,B11,EB,726,826,5.622000000000001,58 ST / 1 Av,NOSTRAND AVE / AVENUE H,Local,40.64542,-74.0232,40.632008,-73.94773,622.0,711.0,WB,40.632065000000004,-74.02351999999999,848.0,948.0,WB,60.0,0
1157,50294,M,WKD,M101,NB,1543,1753,10.474,ASTOR PL / 3 AV,AMSTERDAM AV / 193 ST,Limited,40.72957,-73.99005,40.855682,-73.92529,1312.0,1516.0,SB,40.856144,-73.99025999999999,1817.0,1959.0,SB,102.0,0
1158,50295,Q,WKD,Q33,NB,1600,1623,2.6,74 ST - ROOSEVELT AV T / Q33 STOP,95 ST / DITMARS BL,Local,40.746635,-73.890854,40.77019,-73.87550999999999,1515.0,1538.0,SB,40.770306,-73.890816,1643.0,1706.0,SB,23.0,0
1159,50279,BX,WKD,BX9,NB,725,824,6.416,E TREMONT AV / E 177 ST,BROADWAY / W 262 ST,Local,40.839855,-73.87861,40.91023,-73.8965,619.0,710.0,SB,40.910103,-73.87948,841.0,936.0,SB,55.0,0
1160,50553,M,WKD,M50,EB,2000,2023,2.412,12 AV / 42 ST,49 ST / 1 AV,Local,40.76215,-74.00144,40.753384000000004,-73.96686,1905.0,1930.0,WB,40.75351,-74.00097,2100.0,2120.0,WB,20.0,0
1161,50554,BX,WKD,BX3,SB,746,826,4.386,W 238 ST / BROADWAY,BROADWAY / W 179 ST,Local,40.884968,-73.90048,40.84901,-73.93689,648.0,724.0,NB,40.849327,-73.90043,841.0,916.0,NB,35.0,0
1162,50555,M,WKD,M102,NB,1306,1452,7.917999999999999,ASTOR PL / 3 AV,W 146 ST / MALCOLM X  BLVD,Local,40.72957,-73.99005,40.8212,-73.93611999999999,933.0,1110.0,SB,40.821175,-73.99025999999999,1558.0,1735.0,SB,97.0,0
1163,50556,Q,WKD,Q55,WB,1525,1602,4.546,MYRTLE AV / HILLSIDE AV,PALMETTO ST / MYRTLE AV,Local,40.700157,-73.832535,40.7001,-73.91036,1428.0,1505.0,EB,40.700462,-73.83247,1618.0,1659.0,EB,41.0,0
1164,50557,BX,WKD,BX23,NB,704,738,6.332000000000001,BRUCKNER BL / WILKINSON AV,BRUCKNER BL / WILKINSON AV,Local,40.852364,-73.82704,40.852505,-73.827,615.0,645.0,SB,40.852505,-73.82704,803.0,838.0,SB,35.0,0
1165,50558,Q,WKD,Q49,EB,745,804,2.615,74 ST - ROOSEVELT AV T / Q49 STOP,31 AV / 102 ST,Local,40.746590000000005,-73.89075,40.76132,-73.86703,703.0,728.0,WB,40.761309999999995,-73.89072,819.0,844.0,WB,25.0,0
1166,50559,Q,WKD,Q33,SB,1055,1118,2.475,95 ST / DITMARS BL,74 ST - ROOSEVELT AV T / Q33 STOP,Local,40.770306,-73.875496,40.746662,-73.890816,1020.0,1038.0,NB,40.746635,-73.87550999999999,1140.0,1158.0,NB,18.0,0
1167,50560,Q,WKD,Q23,NB,2049,2150,7.35,UNION TPK / CRESCENT APARTMENTS,DITMARS BL / 102 ST,Local,40.70705,-73.85428,40.76878,-73.86853,1925.0,2018.0,SB,40.76872,-73.85412600000001,2210.0,2255.0,SB,45.0,0
1168,50561,BX,WKD,BX21,SB,808,918,6.99,WESTCHESTER AV / LANE  AV,E 136 ST / LINCOLN AV,Local,40.839943,-73.84325,40.80965,-73.92836,652.0,750.0,NB,40.8109,-73.84315,933.0,1031.0,NB,58.0,0
1169,50562,BX,WKD,BX3,SB,1208,1241,4.386,W 238 ST / BROADWAY,BROADWAY / W 179 ST,Local,40.884968,-73.90048,40.84901,-73.93689,1113.0,1148.0,NB,40.849327,-73.90043,1258.0,1333.0,NB,35.0,0
1170,50563,BX,WKD,BX35,EB,2220,2250,3.6460000000000004,W 179 ST / BROADWAY,W FARMS RD / WESTCHESTER AV,Local,40.848953,-73.936874,40.825379999999996,-73.89126,2123.0,2154.0,WB,40.82497,-73.93678,2320.0,2348.0,WB,28.0,0
1171,50564,BX,WKD,BX35,EB,806,845,3.6460000000000004,W 179 ST / BROADWAY,W FARMS RD / WESTCHESTER AV,Local,40.848953,-73.936874,40.825379999999996,-73.89126,709.0,748.0,WB,40.82497,-73.93678,903.0,939.0,WB,36.0,0
1172,50565,Q,WKD,Q67,EB,1310,1354,7.016,28 ST / QUEENS PLZ S,METROPOLITAN AV / FRESH POND RD,Local,40.749577,-73.93915600000001,40.712788,-73.90121500000001,1135.0,1218.0,WB,40.712616,-73.9392,1435.0,1518.0,WB,43.0,0
1173,50566,BX,WKD,BX22,NB,804,909,6.4879999999999995,CASTLE HILL AV / NORTON AV,W 205 ST / PAUL AV,Local,40.814728,-73.84692,40.87707,-73.89005999999999,648.0,747.0,SB,40.876999999999995,-73.8471,942.0,1039.0,SB,57.0,0
1174,50567,Q,WKD,Q4,EB,1021,1055,4.652,TEARDROP / LAYOVER,235 ST / LINDEN BL,Local,40.701316999999996,-73.802925,40.690661999999996,-73.72738000000001,928.0,1003.0,WB,40.69037,-73.80299000000001,1120.0,1153.0,WB,33.0,0
1175,50865,BX,SUNDAY,BX19,NB,2244,2337,7.017,RIVERBANK / STATE PARK,SOUTHERN BL / BOTANICAL GARDENS,Local,40.82665,-73.955505,40.861202,-73.88067,2114.0,2210.0,SB,40.861247999999996,-73.95538,,,,0.0,0
1176,50866,B,SUNDAY,B64,SB,2255,2330,6.654,SHORE RD / MACKAY PL,STILLWELL AV / MERMAID AV,Local,40.637203,-74.036026,40.576840000000004,-73.98099,2124.0,2204.0,NB,40.577057,-74.03609,,,,0.0,0
1177,50867,M,SUNDAY,M2,NB,2200,2300,9.079,4 AV / E 10 ST,W 168 ST / AUDUBON AV,Local,40.731342,-73.99029,40.840579999999996,-73.93843000000001,2018.0,2120.0,SB,40.840645,-73.990524,,,,0.0,0
1178,50868,Q,SUNDAY,Q21,SB,2340,20,8.318,HOFFMAN DR / WOODHAVEN BL,160 AV / 92 ST,Local,40.73315,-73.87108,40.657356,-73.84029,2125.0,2210.0,NB,40.650757,-73.8713,,,,0.0,0
1179,50869,B,SUNDAY,B39,WB,830,838,1.87,WASHINGTON PLZ / LANE 1,DELANCEY ST / ALLEN ST,Local,40.709606,-73.959305,40.719265,-73.9901,,,,,,,,,0.0,0
1180,50870,B,SUNDAY,B42,SB,20,27,1.129,ROCKAWAY PKWY / GLENWOOD RD,ROCKAWAY PY / SCHENCK ST,Local,40.645863,-73.90298,40.631428,-73.88729000000001,,,,,,,,,0.0,0
1181,50871,M,SUNDAY,M8,WB,30,47,2.044,E 10 ST / AV D,WEST ST / CHRISTOPHER ST,Local,40.72508,-73.97546,40.732490000000006,-74.010124,,,,,,,,,0.0,0
1182,50872,BX,SUNDAY,BX34,NB,0,18,4.168,VALENTINE AV / E FORDHAM RD,KATONAH AV / E 242 ST,Local,40.862429999999996,-73.89586,40.902584000000004,-73.86813000000001,,,,,,,,,0.0,0
1183,50873,BX,SUNDAY,BX38,WB,1713,1804,6.064,BAY PZ / BARTOW AV,BAINBRIDGE AV / E 206 ST,Local,40.866820000000004,-73.82505,40.87444,-73.87939,,,,,,,,,0.0,0
1184,50874,M,SUNDAY,M7,NB,1439,1605,8.097999999999999,AV OF THE AMERICAS / W 15 ST,146 ST / LENOX AV,Local,40.738106,-73.99620999999999,40.821205,-73.93604,1259.0,1420.0,SB,40.821175,-73.99668,1621.0,1741.0,SB,80.0,0
1185,50875,M,SUNDAY,M1,SB,1255,1411,8.522,MALCOLM X BL / W 146 ST,CENTRE ST / BROOME ST,Local,40.82108,-73.9359,40.720577,-73.99775,1130.0,1229.0,NB,40.720646,-73.93604,1444.0,1548.0,NB,64.0,0
1186,50876,M,SUNDAY,M96,EB,1100,1116,1.805,W 96 ST / WEST END AV,E 97 ST / 1 AV,Local,40.794933,-73.97269,40.784206,-73.94478000000001,1023.0,1043.0,WB,40.784527000000004,-73.97309,1135.0,1155.0,WB,20.0,0
1187,50877,M,SUNDAY,M31,EB,1152,1228,3.766,W 54 ST / 11 AV,E 91 ST / 1 AV,Local,40.767925,-73.99186,40.7799,-73.946625,1045.0,1123.0,WB,40.78055,-73.99254599999999,1248.0,1329.0,WB,41.0,0
1188,50878,M,SUNDAY,M20,SB,1719,1816,6.172000000000001,BROADWAY / W 63 ST,STATE ST / WHITEHALL ST,Local,40.77088,-73.98234000000001,40.702374,-74.01304,,,,,,1845.0,1936.0,NB,51.0,0
1189,50879,B,SUNDAY,B54,WB,350,411,4.273,PALMETTO ST / ST NICHOLAS AV,JAY ST / MYRTLE PLZ,Local,40.70042,-73.91023,40.69449,-73.98711999999999,,,,,,552.0,617.0,EB,25.0,0
1190,50880,Q,SUNDAY,Q76,SB,840,927,9.449,132 ST / 20 AV,165 ST / 165 ST TERM,Local,40.782063,-73.83672,40.707657,-73.79524,,,,,,1015.0,1110.0,NB,55.0,0
1191,50881,S,SUNDAY,S76,NB,615,651,9.204,MILL RD / DEWITT AV,ST GEORGE FERRY / ST GEORGE FERRY,Local,40.55387,-74.11717,40.643578000000005,-74.07313,,,,,,730.0,806.0,SB,36.0,0
1192,50882,BX,SUNDAY,BX21,SB,520,602,6.99,WESTCHESTER AV / LANE  AV,E 136 ST / LINCOLN AV,Local,40.839943,-73.84325,40.80965,-73.92836,,,,,,700.0,745.0,NB,45.0,0
1193,50883,Q,SUNDAY,Q32,EB,805,851,7.332000000000001,W 32 ST / 7 AV,81 ST / NORTHERN BL,Local,40.749065,-73.990135,40.755074,-73.8862,,,,,,915.0,1013.0,WB,58.0,0
1194,50884,B,SUNDAY,B35,EB,1345,1452,6.816,39 ST / 1 AV,HEGEMAN AV / WATKINS ST,Limited,40.656155,-74.012024,40.656994,-73.90401,,,,,,1512.0,1616.0,WB,64.0,0
1195,50885,M,WKD,M100,NB,1721,1844,7.0889999999999995,E 127 ST / 2 AV,BROADWAY / W 220 ST,Local,40.80404,-73.9327,40.872153999999995,-73.9128,1528.0,1701.0,SB,40.87177,-73.93278000000001,1907.0,2024.0,SB,77.0,0
1196,50886,Q,WKD,Q65,NB,1822,1930,9.064,SUTPHIN BL / 94 AV,14 AVE / 111 ST,Local,40.69914,-73.80708,40.785725,-73.85625,1655.0,1806.0,SB,40.78532,-73.8071,1954.0,2053.0,SB,59.0,0
1197,50887,BX,WKD,BX21,SB,2009,2103,6.99,WESTCHESTER AV / LANE  AV,E 136 ST / LINCOLN AV,Local,40.839943,-73.84325,40.80965,-73.92836,1857.0,1953.0,NB,40.8109,-73.84315,2125.0,2212.0,NB,47.0,0
1198,50888,Q,WKD,Q30,EB,1618,1707,8.031,ARCHER AV / SUTPHIN BL,NASSAU BL / LITTLE NECK PKY,Local,40.700511999999996,-73.80783000000001,40.765390000000004,-73.724815,1515.0,1600.0,WB,40.753741999999995,-73.80784,1739.0,1824.0,WB,45.0,0
1199,51249,M,WKD,M42,WB,1116,1141,2.083,E 41 ST / 1 AV,12 AV / W 42 ST,Local,40.747864,-73.969574,40.762547,-74.00097,1026.0,1059.0,EB,40.76215,-73.96979499999999,1211.0,1241.0,EB,30.0,0
1200,51250,M,WKD,M35,WB,1154,1205,3.408,SUNKEN GARDEN LOOP / CHARLES H GAY CTR,LEXINGTON AV / E 125 ST,Local,40.785088,-73.930824,40.804764,-73.93725,1130.0,1139.0,EB,40.80458,-73.93084,1230.0,1239.0,EB,9.0,0
1201,51251,B,WKD,B16,SB,1608,1725,7.8,LINCOLN RD / FLATBUSH AV,SHORE RD / 4 AV,Local,40.660843,-73.961464,40.611717,-74.03506999999999,1430.0,1552.0,NB,40.61176,-73.96137,1805.0,1919.0,NB,74.0,0
1202,51252,Q,WKD,Q114,NB,2048,2154,11.293,SEAGIRT BL / CREST RD,HILLSIDE AV / PARSONS BL,Limited,40.59506,-73.75569,40.707504,-73.80332,1918.0,2020.0,SB,40.70643,-73.754745,2216.0,2319.0,SB,63.0,0
1203,51253,B,WKD,B62,NB,1132,1241,7.787000000000001,BOERUM PL / SCHERMERHORN ST,28 ST / QUEENS PLZ S,Local,40.690594,-73.98939,40.749577,-73.93915600000001,951.0,1057.0,SB,40.74861,-73.98947,1311.0,1417.0,SB,66.0,0
1204,51254,M,WKD,M15,SB,616,714,7.4879999999999995,E 126 ST / 2 AV,PIKE ST / CHERRY ST,Local,40.80323,-73.93245,40.710873,-73.99195999999999,508.0,557.0,NB,40.701534,-73.93226999999999,758.0,917.0,NB,79.0,0
1205,51255,B,WKD,B17,SB,1054,1125,4.291,EASTERN PY / UTICA AV,SEAVIEW AV / E 108 ST,Local,40.668537,-73.93123,40.63892,-73.88155,955.0,1035.0,NB,40.627884,-73.931625,1147.0,1225.0,NB,38.0,0
1206,51256,B,WKD,B1,NB,1112,1211,6.776,MACKENZIE LOOP (no G-A / MACKENZIE LOOP (no G-A,87 ST / 4 AV,Local,40.578205,-73.93974,40.62184,-74.02835999999999,959.0,1057.0,SB,40.621925,-73.94021,1249.0,1347.0,SB,58.0,0
1207,49399,S,SATURDAY,S61,EB,1230,1318,9.863999999999999,YUKON AV / KMART DWY,ST GEORGE FERRY / ST GEORGE FERRY,Local,40.575645,-74.16715,40.64331,-74.0731,1115.0,1202.0,WB,40.643147,-74.16768,1345.0,1432.0,WB,47.0,0
1208,51257,M,WKD,M116,WB,1412,1440,2.4619999999999997,PLEASANT AV / E 120 ST,W 106 ST / BROADWAY,Local,40.79725,-73.931694,40.801327,-73.9676,1318.0,1347.0,EB,40.80115,-73.93101,1506.0,1538.0,EB,32.0,0
1209,51258,M,WKD,M102,NB,927,1059,7.917999999999999,ASTOR PL / 3 AV,W 146 ST / MALCOLM X  BLVD,Local,40.72957,-73.99005,40.8212,-73.93611999999999,730.0,906.0,SB,40.821175,-73.99025999999999,1133.0,1316.0,SB,103.0,0
1210,51259,B,WKD,B68,SB,1317,1424,7.597,PROSPECT PK SW / BARTEL PRITCHARD SQ,STILLWELL / TERMINAL,Local,40.6607,-73.97941,40.576862,-73.981026,1155.0,1258.0,NB,40.577015,-73.97939000000001,1445.0,1547.0,NB,62.0,0
1211,51260,M,WKD,M20,NB,2129,2225,6.375,STATE ST / WHITEHALL ST,BROADWAY / W 64 ST,Local,40.702420000000004,-74.01305,40.771797,-73.98236999999999,1955.0,2050.0,SB,40.77088,-74.01304,2325.0,11.0,SB,46.0,0
1212,51261,M,WKD,M10,NB,929,1019,5.1339999999999995,8 AV / W  57 ST,FRED DOUGLASS BL / W 158 ST,Local,40.766740000000006,-73.98268,40.831207,-73.9357,806.0,904.0,SB,40.83095,-73.98196999999999,1056.0,1153.0,SB,57.0,0
1213,51262,M,WKD,M100,SB,708,828,7.434,BROADWAY / W 219 ST,E 127 ST / 2 AV,Local,40.87177,-73.91309,40.80406,-73.93278000000001,552.0,645.0,NB,40.80404,-73.9128,849.0,1003.0,NB,74.0,0
1214,51263,M,WKD,M21,WB,1625,1651,2.4659999999999997,GRAND ST / FDR DRIVE,WASHINGTON ST / W HOUSTON ST,Local,40.713359999999994,-73.97779,40.72725,-74.00971,1535.0,1601.0,EB,40.725906,-73.977745,1730.0,1756.0,EB,26.0,0
1215,51264,M,WKD,M8,EB,835,857,2.259,WEST ST / CHRISTOPHER ST,AV D / LOOP,Local,40.73285,-74.01008,40.72469,-73.97454,748.0,808.0,WB,40.72508,-74.010124,928.0,948.0,WB,20.0,0
1216,49408,BX,SATURDAY,BX36,EB,1148,1300,7.675,W 179 ST / BROADWAY,OLMSTEAD AV / SEWARD AV,Local,40.849113,-73.93775,40.820503,-73.85163,1021.0,1128.0,WB,40.818676,-73.93731,1338.0,1456.0,WB,78.0,0
1217,50297,B,WKD,B45,EB,1459,1556,4.774,LIVINGSTON ST / COURT ST,RALPH AV / ST JOHNS PL,Local,40.691340000000004,-73.99088,40.6702,-73.92254,1350.0,1436.0,WB,40.670227000000004,-73.991196,1638.0,1724.0,WB,46.0,0
1218,50298,Q,WKD,Q49,EB,1824,1847,2.615,74 ST - ROOSEVELT AV T / Q49 STOP,31 AV / 102 ST,Local,40.746590000000005,-73.89075,40.76132,-73.86703,1740.0,1804.0,WB,40.761309999999995,-73.89072,1912.0,1934.0,WB,22.0,0
1219,50299,BX,WKD,BX27,SB,738,805,3.574,W FARMS RD / WESTCHESTER AV,SOUNDVIEW AV / SOUNDVIEW FERRY,Local,40.82497,-73.89144,40.805695,-73.84883,650.0,718.0,NB,40.80574,-73.89116,824.0,852.0,NB,28.0,0
1220,49671,B,WKD,B12,EB,821,908,4.081,PARKSIDE AV / OCEAN AV,FULTON ST / ALABAMA AV,Local,40.65513,-73.96112,40.676815000000005,-73.89966,712.0,801.0,WB,40.676743,-73.961754,924.0,1008.0,WB,44.0,0
1221,49672,M,WKD,M11,SB,831,950,7.553999999999999,RIVERBANK / STATE PARK,HUDSON ST / BETHUNE ST,Local,40.82665,-73.955505,40.737072,-74.00587,657.0,806.0,NB,40.736988000000004,-73.95538,1045.0,1207.0,NB,82.0,0
1222,50300,Q,WKD,Q20B,SB,1406,1544,9.345,15 AV / COLLEGE PT BL,MERRICK BL / ARCHER AV,Local,40.784206,-73.84536,40.704933000000004,-73.79332,1220.0,1345.0,NB,40.704906,-73.84551,1610.0,1735.0,NB,85.0,0
1223,49674,BX,WKD,BX3,NB,750,828,4.391,BROADWAY / 179 ST,W 238 ST / BROADWAY,Local,40.849327,-73.9365,40.885082000000004,-73.90043,654.0,732.0,SB,40.884968,-73.93689,847.0,921.0,SB,34.0,0
1224,50301,Q,WKD,Q2,EB,1651,1725,4.938,165 ST / TERMINAL,HEMPSTEAD AV / 225 ST,Local,40.7078,-73.79556,40.711420000000004,-73.72916,1558.0,1629.0,WB,40.711704,-73.79524,1740.0,1811.0,WB,31.0,0
1225,50302,BX,WKD,BX20,SB,1632,1657,3.359,HENRY HUDSON PKY W / W 246 ST,BROADWAY / W 207 ST,Local,40.893314000000004,-73.90853,40.867702,-73.921,1545.0,1609.0,NB,40.868137,-73.90791999999999,1730.0,1754.0,NB,24.0,0
1226,50303,B,WKD,B67,NB,1720,1829,6.992000000000001,MC DONALD AV / CORTELYOU RD,DIVISION AV / WYTHE AV,Local,40.63816,-73.97893499999999,40.706944,-73.96749,1549.0,1700.0,SB,40.706959999999995,-73.97894000000001,1855.0,1956.0,SB,61.0,0
1227,50304,B,WKD,B11,WB,1305,1407,6.04,FLATBUSH AV / E 31 ST,58 ST / 1 AV,Local,40.632065000000004,-73.94672,40.645615,-74.02351999999999,1144.0,1239.0,EB,40.64542,-73.94773,1427.0,1532.0,EB,65.0,0
1228,50305,M,WKD,M101,SB,1610,1811,10.612,ST NICHOLAS AV / W 192 ST,3 AV / ASTOR PL,Limited,40.856144,-73.92882,40.72911,-73.99025999999999,1336.0,1541.0,NB,40.72957,-73.92529,1828.0,2005.0,NB,97.0,0
1229,50306,M,WKD,M100,NB,2045,2148,7.0889999999999995,E 127 ST / 2 AV,BROADWAY / W 220 ST,Local,40.80404,-73.9327,40.872153999999995,-73.9128,1907.0,2024.0,SB,40.87177,-73.93278000000001,2232.0,2333.0,SB,61.0,0
1230,50307,Q,WKD,Q84,EB,940,1009,5.559,ARCHER AV / 153 ST,LAURELTON PY / 129 AV,Local,40.702076,-73.80171999999999,40.679817,-73.72993000000001,844.0,918.0,WB,40.680138,-73.80141,1040.0,1112.0,WB,32.0,0
1231,50308,Q,WKD,Q24,EB,549,650,8.251,PATCHEN AV / LAFAYETTE AV,ARCHER AV / MERRICK BL,Local,40.692479999999996,-73.9279,40.704440000000005,-73.79261,420.0,510.0,WB,40.704594,-73.92787,715.0,832.0,WB,77.0,0
1232,50309,BX,WKD,BX41,NB,1211,1255,5.621,3 AV / 149 ST,WHITE PLAINS RD / E GUN HILL RD,Local,40.815907,-73.917816,40.877888,-73.86626,1105.0,1149.0,SB,40.877876,-73.91749,1320.0,1406.0,SB,46.0,0
1233,50310,BX,WKD,BX30,WB,930,1024,7.337000000000001,EARHART LA / ERSKINE PL,E 206 ST / ROCHAMBEAU AV,Local,40.861336,-73.822716,40.874924,-73.88051999999999,820.0,914.0,EB,40.874893,-73.82267,1047.0,1145.0,EB,58.0,0
1234,50296,Q,WKD,Q29,NB,625,647,3.6830000000000003,81 ST / MYRTLE AV,82 ST / ROOSEVELT AV,Local,40.703407,-73.86726,40.747498,-73.884,530.0,552.0,SB,40.74739,-73.86723,715.0,742.0,SB,27.0,0
1235,50568,B,WKD,B26,WB,1539,1644,5.7379999999999995,WYCKOFF ST / PALMETTO ST,CADMAN PZ W / TILLARY ST,Local,40.699154,-73.91048,40.693867,-73.99041,1412.0,1513.0,EB,40.695988,-73.91075,1707.0,1816.0,EB,69.0,0
1236,50569,Q,WKD,Q58,WB,655,757,8.267999999999999,41 RD / MAIN ST,PALMETTO ST / WYCKOFF AV,Limited,40.757393,-73.829285,40.699696,-73.91077,544.0,636.0,EB,40.700176,-73.82937,815.0,915.0,EB,60.0,0
1237,50570,B,WKD,B24,SB,2210,2244,6.152,GREENPOINT AV / MANHATTAN AV,WASHINGTON PL / LANE 6,Local,40.730103,-73.95444499999999,40.709095,-73.95978000000001,2055.0,2136.0,NB,40.70912,-73.954575,2325.0,2358.0,NB,33.0,0
1238,50571,M,WKD,M7,NB,1524,1715,8.097999999999999,AV OF THE AMERICAS / W 15 ST,146 ST / LENOX AV,Local,40.738106,-73.99620999999999,40.821205,-73.93604,1332.0,1502.0,SB,40.821175,-73.99668,1738.0,1906.0,SB,88.0,0
1239,50572,B,WKD,B36,WB,719,759,4.731,NOSTRAND AV / GRAVESEND NECK RD,SURF AV / W 37 ST,Local,40.59997,-73.94187,40.57343,-74.00248,621.0,700.0,EB,40.57378,-73.94187,818.0,906.0,EB,48.0,0
1240,50573,M,WKD,M100,NB,1658,1823,7.0889999999999995,E 127 ST / 2 AV,BROADWAY / W 220 ST,Local,40.80404,-73.9327,40.872153999999995,-73.9128,1505.0,1638.0,SB,40.87177,-73.93278000000001,1852.0,2010.0,SB,78.0,0
1241,50574,BX,WKD,BX13,WB,657,727,2.995,RIVER AV / E 150 ST,W 179 ST / BROADWAY,Local,40.820633,-73.9295,40.849113,-73.93775,617.0,640.0,EB,40.848490000000005,-73.93004599999999,747.0,819.0,EB,32.0,0
1242,50575,B,WKD,B62,SB,708,811,7.367999999999999,JACKSON AV / QUEENS PZ S,BOERUM PL / SCHERMERHORN ST,Local,40.74861,-73.93843000000001,40.690403,-73.98947,553.0,644.0,NB,40.690594,-73.93915600000001,830.0,939.0,NB,69.0,0
1243,50576,BX,WKD,BX16,WB,720,811,6.649,ROPES AV / BOSTON RD,BAINBRIDGE AV / E 206 ST,Local,40.88997,-73.81965,40.87506,-73.87955,623.0,704.0,EB,40.874893,-73.81952,830.0,915.0,EB,45.0,0
1244,50577,S,WKD,S44,WB,1245,1336,9.572000000000001,ST GEORGE FERRY / S44 & S94,YUKON AV / KMART DRWY,Local,40.643609999999995,-74.07343,40.575935,-74.16768,1130.0,1222.0,EB,40.575645,-74.073135,1403.0,1502.0,EB,59.0,0
1245,50578,B,WKD,B9,EB,1935,2034,8.036,SHORE RD / 71 ST,Kings Plaza (B9 term) / Kings Plaza (B9 term),Local,40.636852000000005,-74.03625500000001,40.608303,-73.92062,1758.0,1908.0,WB,40.608513,-74.03629000000001,2115.0,2208.0,WB,53.0,0
